source,relation,target
286715003,INTERPRETS,3850002
286718001,IS_A,286715003
286718001,INTERPRETS,3850002
286716002,IS_A,286714004
286716002,INTERPRETS,3850002
286717006,IS_A,286714004
286717006,INTERPRETS,3850002
286719009,IS_A,67331009
286719009,INTERPRETS,3850002
286720003,IS_A,286719009
286720003,INTERPRETS,3850002
286721004,IS_A,286720003
286721004,INTERPRETS,3850002
286722006,IS_A,286720003
286722006,INTERPRETS,3850002
90716005,IS_A,286719009
90716005,INTERPRETS,3850002
286723001,IS_A,90716005
286723001,INTERPRETS,3850002
286724007,IS_A,90716005
286724007,INTERPRETS,3850002
286725008,IS_A,67331009
286725008,INTERPRETS,3850002
286727000,IS_A,286725008
286727000,INTERPRETS,3850002
286728005,IS_A,286725008
286728005,INTERPRETS,3850002
286729002,IS_A,286725008
286729002,INTERPRETS,3850002
286730007,IS_A,286725008
286730007,INTERPRETS,3850002
286731006,IS_A,286725008
286731006,INTERPRETS,3850002
286732004,IS_A,286725008
286732004,INTERPRETS,3850002
307080002,IS_A,286725008
307080002,INTERPRETS,3850002
286726009,IS_A,67331009
286726009,INTERPRETS,3850002
286733009,IS_A,286726009
286733009,INTERPRETS,3850002
286734003,IS_A,286726009
286734003,INTERPRETS,3850002
286735002,IS_A,67331009
286735002,INTERPRETS,3850002
286736001,IS_A,286735002
286736001,INTERPRETS,3850002
286739008,IS_A,67331009
286739008,INTERPRETS,3850002
286740005,IS_A,286739008
286740005,INTERPRETS,3850002
286741009,IS_A,286739008
286741009,INTERPRETS,3850002
286743007,IS_A,286739008
286743007,INTERPRETS,3850002
286744001,IS_A,67331009
286744001,INTERPRETS,3850002
286745000,IS_A,286744001
286745000,INTERPRETS,3850002
286746004,IS_A,286744001
286746004,INTERPRETS,3850002
286753008,IS_A,67331009
286753008,INTERPRETS,3850002
286754002,IS_A,286753008
286754002,INTERPRETS,3850002
286755001,IS_A,286753008
286755001,INTERPRETS,3850002
286757009,IS_A,286755001
286757009,INTERPRETS,3850002
286756000,IS_A,286753008
286756000,INTERPRETS,3850002
286758004,IS_A,67331009
286758004,INTERPRETS,3850002
286759007,IS_A,286758004
286759007,INTERPRETS,3850002
286760002,IS_A,286758004
286760002,INTERPRETS,3850002
286761003,IS_A,286758004
286761003,INTERPRETS,3850002
286762005,IS_A,67331009
286762005,INTERPRETS,3850002
286763000,IS_A,286762005
286763000,INTERPRETS,3850002
286764006,IS_A,286762005
286764006,INTERPRETS,3850002
286765007,IS_A,286762005
286765007,INTERPRETS,3850002
286766008,IS_A,286765007
286766008,INTERPRETS,3850002
704374004,IS_A,286762005
704374004,INTERPRETS,3850002
286767004,IS_A,67331009
286767004,INTERPRETS,3850002
286768009,IS_A,286767004
286768009,INTERPRETS,3850002
286769001,IS_A,286767004
286769001,INTERPRETS,3850002
286770000,IS_A,286767004
286770000,INTERPRETS,3850002
286771001,IS_A,67331009
286771001,INTERPRETS,3850002
286772008,IS_A,286771001
286772008,INTERPRETS,3850002
286773003,IS_A,286771001
286773003,INTERPRETS,3850002
286774009,IS_A,67331009
286774009,INTERPRETS,3850002
286775005,IS_A,286774009
286775005,INTERPRETS,3850002
286776006,IS_A,286774009
286776006,INTERPRETS,3850002
286777002,IS_A,67331009
286777002,INTERPRETS,3850002
286778007,IS_A,286777002
286778007,INTERPRETS,3850002
286779004,IS_A,286777002
286779004,INTERPRETS,3850002
286781002,IS_A,67331009
286781002,INTERPRETS,3850002
286782009,IS_A,286781002
286782009,INTERPRETS,3850002
286783004,IS_A,286781002
286783004,INTERPRETS,3850002
286784005,IS_A,286781002
286784005,INTERPRETS,3850002
32806003,IS_A,286781002
32806003,INTERPRETS,3850002
63395003,IS_A,32806003
63395003,INTERPRETS,3850002
70503004,IS_A,32806003
70503004,IS_A,3006004
70503004,INTERPRETS,6942003
70503004,INTERPRETS,3850002
286785006,IS_A,67331009
286785006,INTERPRETS,3850002
286787003,IS_A,286785006
286787003,INTERPRETS,3850002
286788008,IS_A,286785006
286788008,INTERPRETS,3850002
286796003,IS_A,286785006
286796003,INTERPRETS,3850002
286786007,IS_A,67331009
286786007,INTERPRETS,3850002
286789000,IS_A,286786007
286789000,INTERPRETS,3850002
286791008,IS_A,286786007
286791008,INTERPRETS,3850002
286795004,IS_A,286786007
286795004,INTERPRETS,3850002
40680004,IS_A,286786007
40680004,INTERPRETS,3850002
286797007,IS_A,67331009
286797007,INTERPRETS,3850002
286798002,IS_A,286797007
286798002,INTERPRETS,3850002
286800009,IS_A,286797007
286800009,INTERPRETS,3850002
39077006,IS_A,286797007
39077006,INTERPRETS,3850002
286801008,IS_A,67331009
286801008,INTERPRETS,3850002
286804000,IS_A,286801008
286804000,INTERPRETS,3850002
286805004,IS_A,286801008
286805004,INTERPRETS,3850002
69193009,IS_A,286801008
69193009,INTERPRETS,3850002
286806003,IS_A,69193009
286806003,INTERPRETS,3850002
286815005,IS_A,67331009
286815005,INTERPRETS,3850002
286816006,IS_A,286815005
286816006,INTERPRETS,3850002
286818007,IS_A,286816006
286818007,INTERPRETS,3850002
286817002,IS_A,286815005
286817002,INTERPRETS,3850002
286819004,IS_A,67331009
286819004,INTERPRETS,3850002
286820005,IS_A,286819004
286820005,INTERPRETS,3850002
286821009,IS_A,286819004
286821009,INTERPRETS,3850002
36389000,IS_A,286819004
36389000,INTERPRETS,3850002
286823007,IS_A,67331009
286823007,INTERPRETS,3850002
286824001,IS_A,286823007
286824001,INTERPRETS,3850002
286825000,IS_A,286823007
286825000,INTERPRETS,3850002
286826004,IS_A,286823007
286826004,INTERPRETS,3850002
286830001,IS_A,67331009
286830001,INTERPRETS,3850002
286836007,IS_A,67331009
286836007,INTERPRETS,3850002
286837003,IS_A,67331009
286837003,INTERPRETS,3850002
286839000,IS_A,67331009
286839000,INTERPRETS,3850002
286840003,IS_A,67331009
286840003,INTERPRETS,3850002
286841004,IS_A,286840003
286841004,INTERPRETS,3850002
286842006,IS_A,286840003
286842006,INTERPRETS,3850002
286843001,IS_A,67331009
286843001,INTERPRETS,3850002
286844007,IS_A,67331009
286844007,INTERPRETS,3850002
286845008,IS_A,67331009
286845008,INTERPRETS,3850002
286846009,IS_A,67331009
286846009,INTERPRETS,3850002
300944002,IS_A,67331009
300944002,INTERPRETS,3850002
309711009,IS_A,67331009
309711009,INTERPRETS,3850002
18117002,IS_A,67331009
18117002,INTERPRETS,3850002
19418005,IS_A,67331009
19418005,INTERPRETS,3850002
24209009,IS_A,67331009
24209009,INTERPRETS,3850002
37273005,IS_A,67331009
37273005,INTERPRETS,3850002
37335008,IS_A,67331009
37335008,INTERPRETS,3850002
38924009,IS_A,67331009
38924009,INTERPRETS,3850002
286827008,IS_A,38924009
286827008,INTERPRETS,3850002
39833003,IS_A,67331009
39833003,INTERPRETS,3850002
286831002,IS_A,39833003
286831002,INTERPRETS,3850002
286833004,IS_A,39833003
286833004,INTERPRETS,3850002
286834005,IS_A,39833003
286834005,INTERPRETS,3850002
286835006,IS_A,39833003
286835006,INTERPRETS,3850002
286838008,IS_A,39833003
286838008,INTERPRETS,3850002
52594007,IS_A,67331009
52594007,INTERPRETS,3850002
65797007,IS_A,67331009
65797007,INTERPRETS,3850002
69016002,IS_A,67331009
69016002,INTERPRETS,3850002
70630002,IS_A,67331009
70630002,INTERPRETS,3850002
286829006,IS_A,70630002
286829006,INTERPRETS,3850002
7267002,IS_A,67331009
7267002,INTERPRETS,3850002
76369008,IS_A,67331009
76369008,INTERPRETS,3850002
76804006,IS_A,67331009
76804006,INTERPRETS,3850002
83553004,IS_A,67331009
83553004,INTERPRETS,3850002
83781008,IS_A,67331009
83781008,INTERPRETS,3850002
85660004,IS_A,67331009
85660004,INTERPRETS,3850002
90434008,IS_A,67331009
90434008,INTERPRETS,3850002
162328000,IS_A,67331009
162328000,INTERPRETS,3850002
365398001,IS_A,67331009
365398001,INTERPRETS,286747008
365398001,INTERPRETS,3850002
286748003,IS_A,365398001
286748003,INTERPRETS,286747008
286748003,INTERPRETS,3850002
286749006,IS_A,365398001
286749006,INTERPRETS,286747008
286749006,INTERPRETS,3850002
286750006,IS_A,365398001
286750006,INTERPRETS,286747008
286750006,INTERPRETS,3850002
286751005,IS_A,286750006
286751005,INTERPRETS,286747008
286751005,INTERPRETS,3850002
286752003,IS_A,286750006
286752003,INTERPRETS,286747008
286752003,INTERPRETS,3850002
365409001,IS_A,67331009
365409001,INTERPRETS,286692009
365409001,INTERPRETS,3850002
224952000,IS_A,365409001
224952000,INTERPRETS,286692009
224952000,INTERPRETS,3850002
224954004,IS_A,365409001
224954004,INTERPRETS,286692009
224954004,INTERPRETS,3850002
224953005,IS_A,224954004
224953005,INTERPRETS,286692009
224953005,INTERPRETS,3850002
365420001,IS_A,67331009
365420001,INTERPRETS,286693004
365420001,INTERPRETS,3850002
286696007,IS_A,365420001
286696007,INTERPRETS,286693004
286696007,INTERPRETS,3850002
286697003,IS_A,365420001
286697003,INTERPRETS,286693004
286697003,INTERPRETS,3850002
286698008,IS_A,365420001
286698008,INTERPRETS,286693004
286698008,INTERPRETS,3850002
365431009,IS_A,67331009
365431009,INTERPRETS,286699000
365431009,INTERPRETS,3850002
286700004,IS_A,365431009
286700004,INTERPRETS,286699000
286700004,INTERPRETS,3850002
286701000,IS_A,365431009
286701000,INTERPRETS,286699000
286701000,INTERPRETS,3850002
286702007,IS_A,365431009
286702007,INTERPRETS,286699000
286702007,INTERPRETS,3850002
445179000,IS_A,67331009
445179000,INTERPRETS,3850002
224993008,IS_A,36456004
224993008,INTERPRETS,3850002
224979001,IS_A,224993008
224979001,INTERPRETS,3850002
224980003,IS_A,224993008
224980003,INTERPRETS,3850002
224982006,IS_A,224993008
224982006,INTERPRETS,3850002
224981004,IS_A,224982006
224981004,INTERPRETS,3850002
304852009,IS_A,224982006
304852009,INTERPRETS,3850002
304853004,IS_A,224982006
304853004,INTERPRETS,3850002
304854005,IS_A,224982006
304854005,INTERPRETS,3850002
304855006,IS_A,224982006
304855006,INTERPRETS,3850002
304856007,IS_A,224982006
304856007,INTERPRETS,3850002
304857003,IS_A,224982006
304857003,INTERPRETS,3850002
281770004,IS_A,224993008
281770004,INTERPRETS,3850002
281771000,IS_A,281770004
281771000,INTERPRETS,3850002
281772007,IS_A,281770004
281772007,INTERPRETS,3850002
281773002,IS_A,281770004
281773002,INTERPRETS,3850002
304866004,IS_A,224993008
304866004,INTERPRETS,3850002
304867008,IS_A,304866004
304867008,INTERPRETS,3850002
304868003,IS_A,304866004
304868003,INTERPRETS,3850002
304870007,IS_A,304868003
304870007,INTERPRETS,3850002
304871006,IS_A,304868003
304871006,IS_A,304869006
304871006,INTERPRETS,3850002
304872004,IS_A,304868003
304872004,INTERPRETS,3850002
304873009,IS_A,304868003
304873009,INTERPRETS,3850002
304869006,IS_A,304866004
304869006,INTERPRETS,3850002
304874003,IS_A,304866004
304874003,INTERPRETS,3850002
304875002,IS_A,304866004
304875002,INTERPRETS,3850002
304876001,IS_A,304866004
304876001,INTERPRETS,3850002
304877005,IS_A,304866004
304877005,INTERPRETS,3850002
304878000,IS_A,304866004
304878000,INTERPRETS,3850002
304895008,IS_A,224993008
304895008,INTERPRETS,3850002
304896009,IS_A,304895008
304896009,INTERPRETS,3850002
79210003,IS_A,118201000
79210003,IS_A,304895008
79210003,INTERPRETS,364644000
79210003,INTERPRETS,3850002
82814008,IS_A,304895008
82814008,IS_A,118201000
82814008,INTERPRETS,364644000
82814008,INTERPRETS,3850002
365927009,IS_A,224993008
365927009,INTERPRETS,224992003
365927009,INTERPRETS,3850002
78222005,IS_A,365927009
78222005,INTERPRETS,224992003
78222005,INTERPRETS,3850002
286682001,IS_A,78222005
286682001,INTERPRETS,224992003
286682001,INTERPRETS,3850002
130967001,IS_A,78222005
130967001,INTERPRETS,224992003
130967001,INTERPRETS,3850002
286662000,IS_A,365927009
286662000,INTERPRETS,224992003
286662000,INTERPRETS,3850002
286663005,IS_A,365927009
286663005,INTERPRETS,224992003
286663005,INTERPRETS,3850002
286664004,IS_A,365927009
286664004,INTERPRETS,224992003
286664004,INTERPRETS,3850002
286665003,IS_A,365927009
286665003,INTERPRETS,224992003
286665003,INTERPRETS,3850002
286667006,IS_A,365927009
286667006,INTERPRETS,224992003
286667006,INTERPRETS,3850002
286668001,IS_A,365927009
286668001,INTERPRETS,224992003
286668001,INTERPRETS,3850002
286669009,IS_A,365927009
286669009,INTERPRETS,224992003
286669009,INTERPRETS,3850002
286670005,IS_A,365927009
286670005,INTERPRETS,224992003
286670005,INTERPRETS,3850002
286671009,IS_A,365927009
286671009,INTERPRETS,224992003
286671009,INTERPRETS,3850002
286681008,IS_A,286671009
286681008,INTERPRETS,224992003
286681008,INTERPRETS,3850002
286672002,IS_A,365927009
286672002,INTERPRETS,224992003
286672002,INTERPRETS,3850002
286673007,IS_A,286672002
286673007,INTERPRETS,224992003
286673007,INTERPRETS,3850002
286674001,IS_A,365927009
286674001,INTERPRETS,224992003
286674001,INTERPRETS,3850002
286675000,IS_A,365927009
286675000,INTERPRETS,224992003
286675000,INTERPRETS,3850002
286676004,IS_A,365927009
286676004,INTERPRETS,224992003
286676004,INTERPRETS,3850002
286677008,IS_A,365927009
286677008,INTERPRETS,224992003
286677008,INTERPRETS,3850002
286678003,IS_A,365927009
286678003,INTERPRETS,224992003
286678003,INTERPRETS,3850002
286679006,IS_A,365927009
286679006,INTERPRETS,224992003
286679006,INTERPRETS,3850002
286680009,IS_A,365927009
286680009,INTERPRETS,224992003
286680009,INTERPRETS,3850002
286683006,IS_A,365927009
286683006,INTERPRETS,224992003
286683006,INTERPRETS,3850002
286684000,IS_A,365927009
286684000,INTERPRETS,224992003
286684000,INTERPRETS,3850002
286685004,IS_A,365927009
286685004,INTERPRETS,224992003
286685004,INTERPRETS,3850002
286686003,IS_A,365927009
286686003,INTERPRETS,224992003
286686003,INTERPRETS,3850002
286687007,IS_A,365927009
286687007,INTERPRETS,224992003
286687007,INTERPRETS,3850002
286688002,IS_A,365927009
286688002,INTERPRETS,224992003
286688002,INTERPRETS,3850002
286689005,IS_A,365927009
286689005,INTERPRETS,224992003
286689005,INTERPRETS,3850002
286691002,IS_A,365927009
286691002,INTERPRETS,224992003
286691002,INTERPRETS,3850002
48386003,IS_A,90415008
48386003,IS_A,365927009
48386003,INTERPRETS,363896009
48386003,INTERPRETS,224992003
48386003,INTERPRETS,3850002
224983001,IS_A,48386003
224983001,INTERPRETS,363896009
224983001,INTERPRETS,224992003
224983001,INTERPRETS,3850002
224984007,IS_A,48386003
224984007,INTERPRETS,363896009
224984007,INTERPRETS,224992003
224984007,INTERPRETS,3850002
224985008,IS_A,48386003
224985008,INTERPRETS,363896009
224985008,INTERPRETS,224992003
224985008,INTERPRETS,3850002
224986009,IS_A,48386003
224986009,INTERPRETS,363896009
224986009,INTERPRETS,224992003
224986009,INTERPRETS,3850002
224987000,IS_A,48386003
224987000,INTERPRETS,363896009
224987000,INTERPRETS,224992003
224987000,INTERPRETS,3850002
6349000,IS_A,41591006
6349000,IS_A,365927009
6349000,INTERPRETS,311465003
6349000,INTERPRETS,247642000
6349000,INTERPRETS,224992003
6349000,INTERPRETS,3850002
286666002,IS_A,6349000
286666002,INTERPRETS,311465003
286666002,INTERPRETS,247642000
286666002,INTERPRETS,224992003
286666002,INTERPRETS,3850002
64750001,IS_A,365927009
64750001,INTERPRETS,224992003
64750001,INTERPRETS,3850002
87305000,IS_A,365927009
87305000,INTERPRETS,224992003
87305000,INTERPRETS,3850002
224988005,IS_A,87305000
224988005,INTERPRETS,224992003
224988005,INTERPRETS,3850002
224989002,IS_A,87305000
224989002,INTERPRETS,224992003
224989002,INTERPRETS,3850002
224990006,IS_A,87305000
224990006,INTERPRETS,224992003
224990006,INTERPRETS,3850002
224991005,IS_A,87305000
224991005,INTERPRETS,224992003
224991005,INTERPRETS,3850002
110350008,IS_A,36456004
110350008,INTERPRETS,3850002
247699008,IS_A,36456004
247699008,INTERPRETS,3850002
106134006,IS_A,247699008
106134006,INTERPRETS,3850002
225453006,IS_A,106134006
225453006,INTERPRETS,3850002
7011001,IS_A,225453006
7011001,INTERPRETS,3850002
247740003,IS_A,7011001
247740003,INTERPRETS,3850002
247743001,IS_A,7011001
247743001,INTERPRETS,3850002
247744007,IS_A,7011001
247744007,INTERPRETS,3850002
247745008,IS_A,247744007
247745008,IS_A,45150006
247745008,INTERPRETS,3850002
247746009,IS_A,247744007
247746009,IS_A,64269007
247746009,INTERPRETS,3850002
247747000,IS_A,247744007
247747000,IS_A,39672001
247747000,INTERPRETS,3850002
247748005,IS_A,247744007
247748005,IS_A,85550003
247748005,INTERPRETS,3850002
247749002,IS_A,247744007
247749002,IS_A,66609003
247749002,INTERPRETS,3850002
247742006,IS_A,247744007
247742006,INTERPRETS,3850002
285799000,IS_A,7011001
285799000,INTERPRETS,3850002
307504004,IS_A,7011001
307504004,INTERPRETS,3850002
18966001,IS_A,7011001
18966001,INTERPRETS,3850002
19865006,IS_A,7011001
19865006,INTERPRETS,3850002
26433004,IS_A,7011001
26433004,INTERPRETS,3850002
29139005,IS_A,7011001
29139005,INTERPRETS,3850002
38190007,IS_A,7011001
38190007,INTERPRETS,3850002
39672001,IS_A,7011001
39672001,INTERPRETS,3850002
247736007,IS_A,39672001
247736007,INTERPRETS,3850002
247737003,IS_A,39672001
247737003,INTERPRETS,3850002
45150006,IS_A,7011001
45150006,INTERPRETS,3850002
247730001,IS_A,45150006
247730001,INTERPRETS,3850002
247644004,IS_A,247730001
247644004,INTERPRETS,3850002
277529000,IS_A,247730001
277529000,INTERPRETS,3850002
78595002,IS_A,277529000
78595002,INTERPRETS,3850002
277533007,IS_A,247730001
277533007,INTERPRETS,3850002
285742008,IS_A,277533007
285742008,INTERPRETS,3850002
307079000,IS_A,277533007
307079000,INTERPRETS,3850002
247731002,IS_A,45150006
247731002,INTERPRETS,3850002
247732009,IS_A,247731002
247732009,INTERPRETS,3850002
285743003,IS_A,247731002
285743003,INTERPRETS,3850002
5152006,IS_A,7011001
5152006,INTERPRETS,3850002
42996007,IS_A,5152006
42996007,INTERPRETS,3850002
57095008,IS_A,7011001
57095008,INTERPRETS,3850002
57553009,IS_A,7011001
57553009,INTERPRETS,3850002
61199005,IS_A,7011001
61199005,INTERPRETS,3850002
64269007,IS_A,7011001
64269007,INTERPRETS,3850002
247733004,IS_A,64269007
247733004,INTERPRETS,3850002
247734005,IS_A,64269007
247734005,INTERPRETS,3850002
247735006,IS_A,247734005
247735006,INTERPRETS,3850002
285744009,IS_A,247734005
285744009,INTERPRETS,3850002
285745005,IS_A,247734005
285745005,INTERPRETS,3850002
285746006,IS_A,285745005
285746006,INTERPRETS,3850002
285747002,IS_A,247734005
285747002,INTERPRETS,3850002
416943009,IS_A,64269007
416943009,IS_A,418799008
416943009,INTERPRETS,3850002
66609003,IS_A,7011001
66609003,INTERPRETS,3850002
15037002,IS_A,66609003
15037002,INTERPRETS,3850002
403600002,IS_A,102602003
403600002,IS_A,15037002
403600002,INTERPRETS,3850002
70720002,IS_A,7011001
70720002,INTERPRETS,3850002
73917004,IS_A,7011001
73917004,INTERPRETS,3850002
82116008,IS_A,7011001
82116008,INTERPRETS,3850002
8488006,IS_A,7011001
8488006,INTERPRETS,3850002
85550003,IS_A,7011001
85550003,INTERPRETS,3850002
247738008,IS_A,85550003
247738008,INTERPRETS,3850002
247739000,IS_A,85550003
247739000,INTERPRETS,3850002
416571005,IS_A,7011001
416571005,INTERPRETS,3850002
417633001,IS_A,7011001
417633001,INTERPRETS,3850002
445112001,IS_A,7011001
445112001,INTERPRETS,3850002
44780000,IS_A,445112001
44780000,INTERPRETS,3850002
69690008,IS_A,445112001
69690008,INTERPRETS,3850002
247702001,IS_A,225453006
247702001,INTERPRETS,3850002
247703006,IS_A,247702001
247703006,INTERPRETS,3850002
225454000,IS_A,106134006
225454000,INTERPRETS,3850002
246650003,IS_A,225454000
246650003,INTERPRETS,3850002
247705004,IS_A,225454000
247705004,INTERPRETS,3850002
247708002,IS_A,225454000
247708002,INTERPRETS,3850002
247709005,IS_A,247708002
247709005,INTERPRETS,3850002
247710000,IS_A,247709005
247710000,INTERPRETS,3850002
247711001,IS_A,247708002
247711001,INTERPRETS,3850002
